Address,Latitude,Longitude
CORPORATION WALK,1.33959134743181,103.718231309062
LAKEPOINT DRIVE,1.34047509435306,103.716756016953
LAKESIDE DRIVE,1.34335239967805,103.719303577001
CHOA CHU KANG NORTH 5,1.39184565454399,103.746635141653
CHOA CHU KANG STREET 53,1.39059559281482,103.748024129362
CHOA CHU KANG DRIVE,1.39531071236278,103.747326527117
CHOA CHU KANG STREET 51,1.391739380974,103.742593830711
CHOA CHU KANG STREET 52,1.39447144920635,103.744054352225
WESTWOOD AVENUE,1.35303111947953,103.699032856657
WESTWOOD DRIVE,1.35111680392627,103.699494662001
WESTWOOD ROAD,1.35132574301045,103.69920187813
WESTWOOD TERRACE,1.35404562027581,103.69817191656
WESTWOOD WALK,1.35306411051944,103.697961431183
JURONG WEST STREET 74,1.34872282721415,103.698821970733
JURONG WEST STREET 52,1.34964230218295,103.718447549568
HOUGANG AVENUE 8,1.37143736463902,103.881261079192
HOUGANG AVENUE 10,1.3717101782629,103.894247824437
UPPER SERANGOON ROAD,1.36027320517183,103.885004583147
HOUGANG STREET 92,1.37415222602816,103.878360066595
CHOA CHU KANG NORTH 6,1.39708432396576,103.746598000147
CHOA CHU KANG STREET 62,1.39966040841671,103.745882795532
BEATTY ROAD,1.31429091534286,103.858317002144
RACE COURSE ROAD,1.31586754661,103.858023679286
STARLIGHT ROAD,1.31412483444906,103.853669883714
STURDEE ROAD,1.31223603566236,103.859034588361
JOO AVENUE,1.31519645146945,103.85562358078
SING AVENUE,1.31442784690881,103.854590851448
OXFORD ROAD,1.3157953905606,103.852804524115
KENT ROAD,1.29434507610317,103.769823829533
GLOUCESTER ROAD,1.3135861663611,103.85169992386
LAVENDER STREET,1.31337862160315,103.861165196035
YISHUN CENTRAL,1.42973387379292,103.835854862105
HOUGANG AVENUE 1,1.35383705299112,103.886917032282
TAMPINES STREET 11,1.34832915462114,103.948430663533
DAWSON ROAD,1.29386475464004,103.810092969298
STRATHMORE AVE,1.29380260290314,103.807789228113
JOO CHIAT PLACE,1.31333241479016,103.899812758346
LORONG J TELOK KURAU,1.3135755760062,103.907322802774
LORONG K TELOK KURAU,1.31191154335489,103.907721956198
JALAN GIRANG,1.34736738162343,103.868490315732
JALAN RIA,1.34713101812612,103.867368435213
JALAN RIANG,1.34713101812612,103.867368435213
JALAN SUKACHITA,1.34800767333684,103.867383025601
WOLSKEL ROAD,1.34611440801979,103.871118928709
PASIR RIS DRIVE 4,1.36899801064525,103.958647641559
PASIR RIS DRIVE 6,1.37030597181051,103.957726863885
SAINT FRANCIS ROAD,1.32505099986657,103.864179852708
SAINT GEORGES ROAD,1.32369795683614,103.86209172719
SAINT MICHAEL'S ROAD,1.3247038792419,103.864608983
JALAN SEMERBAK,1.32495494218065,103.863686105088
BEDOK RESERVOIR ROAD,1.33758734617106,103.921963603077
GRACE WALK,1.35856417900748,103.868737248367
SERANGOON AVENUE 4,1.36979941551155,103.873035824458
MARINE CRESCENT,1.3057344612342,103.913007084007
MARINE TERRACE,1.30407074370247,103.914646652036
GANGSA ROAD,1.37916431633637,103.767439286222
PENDING ROAD,1.37602800535195,103.769749123717
BUKIT PANJANG RING ROAD,1.37727545203058,103.773096813492
PORTCHESTER AVENUE,1.36560414659553,103.866020425438
SERANGOON GARDENS WAY,1.36328208847285,103.867259510316
YISHUN AVENUE 11,1.43076992740758,103.833036581863
BEDOK RESERVOIR RD,1.33758734617106,103.921963603077
LOR 34 GEYLANG,1.31382470792201,103.887870596439
LOR 36 GEYLANG,1.31394683621756,103.888456415516
LOR 40 GEYLANG,1.31364613079934,103.889363517077
PRINCE CHARLES CRESCENT,1.29219729013701,103.823710308611
TAMPINES STREET 23,1.353220800141,103.954623904585
TAMPINES STREET 24,1.35214194752099,103.954010279015
TAMPINES STREET 42,1.35711606790292,103.949144797277
BOON TIONG ROAD,1.28636578112537,103.828789865607
JALAN BUKIT HO SWEE,1.28728822015938,103.831873006286
TAMAN HO SWEE,1.28780753147299,103.832780576669
TIONG BAHRU ROAD,1.28613693561234,103.833027874167
SERANGOON AVE 2,1.35288348468299,103.867822806036
LORONG CHUAN,1.35153128621585,103.864812169514
SHUNFU ROAD,1.35200745401591,103.837031862103
ANG MO KIO AVENUE 1,1.36544473560131,103.839573124991
ANG MO KIO STREET 32,1.36565018546903,103.851009800453
ANG MO KIO AVENUE 5,1.37731149652799,103.860485872465
ANG MO KIO AVENUE 8,1.36504462755741,103.852136980515
BUKIT BATOK STREET 33,1.36139508011177,103.746516655571
COMMONWEALTH DRIVE,1.2999663767853,103.797720130697
FAJAR ROAD,1.37942873617052,103.76970317201
HOUGANG STREET 51,1.37782270940138,103.885568714764
HOUGANG STREET 52,1.35304421094299,103.87823462336
KAY SIANG ROAD,1.29602160157967,103.815564059488
LENGKOK BAHRU,1.28965100014149,103.815399530717
REDHILL LANE,1.2878470282227,103.818349792057
REDHILL RD,1.28762380319793,103.817255964036
PASIR RIS STREET 21,1.37245132722087,103.962922699031
YISHUN AVENUE 3,1.42347167139153,103.830623267044
YISHUN STREET 72,1.42539842441665,103.833259035976
DAISY AVENUE,1.34501243725819,103.867277241012
FARRER ROAD,1.31743915158967,103.807379214161
LORONG 4 TOA PAYOH,1.33355772097994,103.850977857277
LORONG 2 TOA PAYOH,1.33628706847821,103.846513782907
NORTH BRIDGE ROAD,1.29957549884124,103.85644176604
BEACH ROAD,1.29791640665876,103.857652424567
PASIR RIS LINK,1.36573471851049,103.967281305278
PASIR RIS STREET 53,1.37317980509566,103.947553832417
PETIR ROAD,1.37728755480684,103.76343057748
SERANGOON AVENUE 3,1.3738388833849,103.872139505564
YISHUN AVENUE 5,1.43076992740758,103.833036581863
YISHUN STREET 71,1.42764685183222,103.830480360286
CLOVER RISE,1.34930088421039,103.843078011226
HOUGANG AVENUE 7,1.35370313485788,103.890680820842
TAMPINES AVENUE 5,1.34787831404331,103.941741144043
TAMPINES AVENUE 8,1.34936163486912,103.928490119258
TAMPINES STREET 71,1.37674192921324,103.937553253083
TAMPINES STREET 73,1.3582883775473,103.931386628373
TAMPINES STREET 81,1.34873284518969,103.934010232785
TAMPINES STREET 82,1.35210299492899,103.936534321867
TAMPINES STREET 83,1.35036280478376,103.934554541156
TAMPINES STREET 84,1.35334124083263,103.933411373045
TAMPINES CENTRAL 1,1.35590219010974,103.945912182468
TAMPINES STREET 21,1.35343545338046,103.953023672678
TAMPINES STREET 41,1.35783243904096,103.945773504554
YISHUN AVENUE 6,1.43846231168609,103.839070707702
YISHUN AVENUE 9,1.43162370844369,103.83984841958
YISHUN RING ROAD,1.41691210086435,103.835336299063
YISHUN STREET 21,1.43260423932066,103.838011671738
YISHUN STREET 22,1.43591598491658,103.837858420722
PASIR RIS STREET 51,1.36693446505935,103.952998741085
PASIR RIS DRIVE 1,1.3748820566351,103.940592109521
BOON LAY WAY,1.32747655183299,103.753565568261
CORPORATION RISE,1.33923570721256,103.718265334246
CORPORATION ROAD,1.32454068043523,103.720165889611
CORPORATION WALK,1.33959134743181,103.718231309062
LAKEPOINT DRIVE,1.34047509435306,103.716756016953
LAKESIDE DRIVE,1.34335239967805,103.719303577001
CHOA CHU KANG NORTH 5,1.39184565454399,103.746635141653
CHOA CHU KANG NORTH 6,1.39708432396576,103.746598000147
CHOA CHU KANG STREET 53,1.39059559281482,103.748024129362
CHOA CHU KANG DRIVE,1.39531071236278,103.747326527117
CHOA CHU KANG STREET 51,1.391739380974,103.742593830711
CHOA CHU KANG STREET 52,1.39447144920635,103.744054352225
WESTWOOD AVENUE,1.35303111947953,103.699032856657
WESTWOOD CRESCENT,1.35166607584688,103.699706013043
WESTWOOD DRIVE,1.35111680392627,103.699494662001
WESTWOOD ROAD,1.35132574301045,103.69920187813
WESTWOOD TERRACE,1.35404562027581,103.69817191656
WESTWOOD WALK,1.35306411051944,103.697961431183
JURONG WEST STREET 74,1.34872282721415,103.698821970733
JURONG WEST STREET 52,1.34964230218295,103.718447549568
CHOA CHU KANG STREET 62,1.39966040841671,103.745882795532
HOUGANG AVENUE 8,1.37143736463902,103.881261079192
HOUGANG AVENUE 10,1.3717101782629,103.894247824437
UPPER SERANGOON ROAD,1.36027320517183,103.885004583147
YISHUN CENTRAL,1.42973387379292,103.835854862105
HOUGANG AVENUE 1,1.35383705299112,103.886917032282
TAMPINES AVENUE 1,1.34529287146324,103.93422869419
BEATTY ROAD,1.31429091534286,103.858317002144
RACE COURSE ROAD,1.31586754661,103.858023679286
RANGOON ROAD,1.31476979071809,103.854051989281
SERANGOON ROAD,1.3386904886775,103.870538669031
STARLIGHT ROAD,1.31412483444906,103.853669883714
STURDEE ROAD,1.31223603566236,103.859034588361
JOO AVENUE,1.31519645146945,103.85562358078
SING AVENUE,1.31442784690881,103.854590851448
OXFORD ROAD,1.3157953905606,103.852804524115
KENT ROAD,1.29434507610317,103.769823829533
GLOUCESTER ROAD,1.3135861663611,103.85169992386
LAVENDER STREET,1.31337862160315,103.861165196035
TESSENSOHN ROAD,1.31647752400492,103.857750849922
OWEN ROAD,1.31574884105909,103.856945291334
TAMPINES STREET 11,1.34832915462114,103.948430663533
SAINT FRANCIS ROAD,1.32505099986657,103.864179852708
SAINT GEORGES ROAD,1.32369795683614,103.86209172719
SAINT MICHAEL'S ROAD,1.3247038792419,103.864608983
JALAN SEMERBAK,1.32495494218065,103.863686105088
JALAN TAMAN,1.32648095411094,103.865113599993
PASIR RIS DRIVE 4,1.36899801064525,103.958647641559
PASIR RIS DRIVE 6,1.37030597181051,103.957726863885
PASIR RIS STREET 21,1.37245132722087,103.962922699031
DAWSON ROAD,1.29386475464004,103.810092969298
STRATHMORE AVE,1.29380260290314,103.807789228113
JOO CHIAT PLACE,1.31333241479016,103.899812758346
LORONG J TELOK KURAU,1.3135755760062,103.907322802774
LORONG K TELOK KURAU,1.31191154335489,103.907721956198
GANGSA ROAD,1.37916431633637,103.767439286222
PENDING ROAD,1.37602800535195,103.769749123717
BUKIT PANJANG RING ROAD,1.37727545203058,103.773096813492
SIMEI STREET 1,1.34269199750599,103.953050756306
SIMEI STREET 3,1.34359376187485,103.953541143641
PASIR RIS LINK,1.36573471851049,103.967281305278
BEDOK RESERVOIR ROAD,1.33758734617106,103.921963603077
VERNON PARK,1.33858824547639,103.878853053355
JOO SENG ROAD,1.33520143444299,103.878702994487
YISHUN AVENUE 11,1.43076992740758,103.833036581863
CHESTNUT AVENUE,1.37044414424129,103.771374258434
PETIR ROAD,1.37728755480684,103.76343057748
CIRCUIT ROAD,1.32784930588896,103.887121606321
PAYA LEBAR WAY,1.32573170601207,103.903329780455
PIPIT ROAD,1.32399305603529,103.886692720017
COMMONWEALTH DRIVE,1.2999663767853,103.797720130697
WILTON CLOSE,1.29993356808411,103.793971123272
PORTCHESTER AVENUE,1.36560414659553,103.866020425438
SERANGOON GARDENS WAY,1.36328208847285,103.867259510316
WOODLANDS STREET 82,1.4436333190966,103.790433081042
WOODLANDS STREET 83,1.43949658747048,103.791761372713
BRADDELL HILL,1.34449971731493,103.862680111957
DAISY AVENUE,1.34501243725819,103.867277241012
BRADDELL ROAD,1.34352441303671,103.867268982578
LENGKOK BAHRU,1.28965100014149,103.815399530717
REDHILL LANE,1.2878470282227,103.818349792057
REDHILL RD,1.28762380319793,103.817255964036
TAMPINES STREET 23,1.353220800141,103.954623904585
TAMPINES STREET 24,1.35214194752099,103.954010279015
TAMPINES STREET 42,1.35711606790292,103.949144797277
YISHUN AVENUE 3,1.42347167139153,103.830623267044
YISHUN STREET 72,1.42539842441665,103.833259035976
BOON LAY DRIVE,1.3425169918577,103.711734070194
CHAI CHEE ROAD,1.32329022760147,103.924151826832
SERANGOON CENTRAL,1.35388032675518,103.872366663054
ANG MO KIO AVE 4,1.37999943101882,103.841407224475
ANG MO KIO AVE 5,1.37731149652799,103.860485872465
BOON TIONG ROAD,1.28636578112537,103.828789865607
HAVELOCK ROAD,1.28793145242331,103.829634832006
JALAN BUKIT HO SWEE,1.28728822015938,103.831873006286
TAMAN HO SWEE,1.28780753147299,103.832780576669
CHAPEL ROAD,1.30707175738409,103.907365931377
LORONG STANGEE,1.30978077683912,103.907610917478
STANGEE PLACE,1.3081301261353,103.907302010863
KAY SIANG ROAD,1.29602160157967,103.815564059488
WOODLANDS AVENUE 1,1.42933633490182,103.781337285958
WOODLANDS STREET 41,1.42653320281893,103.77717776754
BUKIT MERAH,1.28204476688405,103.817211265363
JALAN BUKIT MERAH,1.28417073662007,103.818576817684
JALAN RAYA,1.35458301294619,103.837665282107
MERPATI RD,1.32773086884029,103.884361711753
LORONG AH SOO,1.35077395739952,103.880080936615
NORTH BRIDGE ROAD,1.29957549884124,103.85644176604
BEACH ROAD,1.29791640665876,103.857652424567
BOON LAY AVENUE,1.34400341378114,103.70771034902
BOON LAY PLACE,1.34658610279641,103.71356835409
CHOA CHU KANG CENTRAL,1.38525196962708,103.745864156514
DUNBAR WALK,1.31026521219429,103.917394003547
FRANKEL AVENUE,1.31710910563343,103.91600985809
FARRER ROAD,1.31743915158967,103.807379214161
JURONG EAST AVENUE 1,1.34224789591238,103.737310855243
JURONG EAST STREET 21,1.33553382554428,103.743865452312
TANGLIN HALT ROAD,1.30186472795448,103.798174301014
YISHUN AVENUE 5,1.43076992740758,103.833036581863
YISHUN STREET 71,1.42764685183222,103.830480360286
HILLVIEW AVENUE,1.35693511358913,103.76158888098
SIMEI RISE,1.34675636014805,103.959923954703
STRATHMORE AVENUE,1.29380260290314,103.807789228113
TAMPINES AVENUE 5,1.34787831404331,103.941741144043
TAMPINES AVENUE 8,1.34936163486912,103.928490119258
TAMPINES STREET 71,1.37674192921324,103.937553253083
TAMPINES STREET 73,1.3582883775473,103.931386628373
TAMPINES STREET 81,1.34873284518969,103.934010232785
TAMPINES STREET 82,1.35210299492899,103.936534321867
TAMPINES STREET 83,1.35036280478376,103.934554541156
TAMPINES STREET 84,1.35334124083263,103.933411373045
TAMPINES CENTRAL 1,1.35590219010974,103.945912182468
TAMPINES STREET 21,1.35343545338046,103.953023672678
TAMPINES STREET 41,1.35783243904096,103.945773504554
TAMPINES STREET 43,1.36142479830143,103.952156213569
YISHUN AVENUE 6,1.43846231168609,103.839070707702
YISHUN AVENUE 9,1.43162370844369,103.83984841958
YISHUN RING ROAD,1.41691210086435,103.835336299063
YISHUN STREET 21,1.43260423932066,103.838011671738
YISHUN STREET 22,1.43591598491658,103.837858420722
CHOA CHU KANG NORTH 5,1.39184565454399,103.746635141653
CHOA CHU KANG NORTH 6,1.39708432396576,103.746598000147
CHOA CHU KANG STREET 53,1.39059559281482,103.748024129362
CHOA CHU KANG DRIVE,1.39531071236278,103.747326527117
CHOA CHU KANG STREET 51,1.391739380974,103.742593830711
CHOA CHU KANG STREET 52,1.39447144920635,103.744054352225
JURONG WEST STREET 74,1.34872282721415,103.698821970733
WESTWOOD AVENUE,1.35303111947953,103.699032856657
WESTWOOD CRESCENT,1.35166607584688,103.699706013043
WESTWOOD DRIVE,1.35111680392627,103.699494662001
WESTWOOD ROAD,1.35132574301045,103.69920187813
WESTWOOD TERRACE,1.35404562027581,103.69817191656
WESTWOOD WALK,1.35306411051944,103.697961431183
PASIR RIS DRIVE 4,1.36899801064525,103.958647641559
PASIR RIS DRIVE 6,1.37030597181051,103.957726863885
PASIR RIS STREET 21,1.37245132722087,103.962922699031
PASIR RIS STREET 41,1.37234390824993,103.959362578923
CORPORATION ROAD,1.32454068043523,103.720165889611
JURONG WEST STREET 52,1.34964230218295,103.718447549568
PASIR RIS LINK,1.36573471851049,103.967281305278
YISHUN CENTRAL,1.42973387379292,103.835854862105
CHOA CHU KANG STREET 62,1.39966040841671,103.745882795532
HOUGANG AVENUE 6,1.37340363494693,103.890971498594
HOUGANG AVENUE 8,1.37143736463902,103.881261079192
HOUGANG AVENUE 10,1.3717101782629,103.894247824437
UPPER SERANGOON ROAD,1.36027320517183,103.885004583147
BEATTY ROAD,1.31429091534286,103.858317002144
GLOUCESTER ROAD,1.3135861663611,103.85169992386
JOO AVENUE,1.31519645146945,103.85562358078
KENT ROAD,1.29434507610317,103.769823829533
LAVENDER STREET,1.31337862160315,103.861165196035
OWEN ROAD,1.31574884105909,103.856945291334
OXFORD ROAD,1.3157953905606,103.852804524115
Course Rd,1.31574884105909,103.856945291334
RACE COURSE ROAD,1.31586754661,103.858023679286
RANGOON LANE,1.31655137027116,103.853528448996
RANGOON ROAD,1.31476979071809,103.854051989281
SERANGOON ROAD,1.3386904886775,103.870538669031
SING AVENUE,1.31442784690881,103.854590851448
STARLIGHT ROAD,1.31412483444906,103.853669883714
STURDEE ROAD,1.31223603566236,103.859034588361
TESSENSOHN ROAD,1.31647752400492,103.857750849922
TAMPINES AVENUE 1,1.34529287146324,103.93422869419
TAMPINES STREET 11,1.34832915462114,103.948430663533
LORONG CHUAN,1.35153128621585,103.864812169514
SERANGOON AVENUE 2,1.35288348468299,103.867822806036
YISHUN AVENUE 11,1.43076992740758,103.833036581863
BALESTIER ROAD,1.3194793262088,103.854276707693
KIM KEAT CLOSE,1.32374029302775,103.853472197501
KIM KEAT LANE,1.32449624905099,103.85352287591
KIM KEAT ROAD,1.32420580518988,103.85247150073
LORONG LIMAU,1.32372053147273,103.855749473454
GANGSA ROAD,1.37916431633637,103.767439286222
PENDING ROAD,1.37602800535195,103.769749123717
BUKIT PANJANG RING ROAD,1.37727545203058,103.773096813492
CIRCUIT ROAD,1.32784930588896,103.887121606321
PAYA LEBAR WAY,1.32573170601207,103.903329780455
PIPIT ROAD,1.32399305603529,103.886692720017
JALAN BERSEH,1.30778509510261,103.857010982845
KELANTAN ROAD,1.30613509115259,103.856130240976
ROWELL ROAD,1.30843826814004,103.85484083026
MAUDE ROAD,1.30758230206089,103.858967398343
KING GEORGE'S AVENUE,1.30715222495274,103.858640190212
SYED ALWI ROAD,1.30634477737005,103.858746241736
JALAN BESAR,1.30797217320717,103.861804757225
KITCHENER ROAD,1.31053024860513,103.855657424789
DAISY AVENUE,1.34501243725819,103.867277241012
BRADDELL ROAD,1.34352441303671,103.867268982578
DAISY ROAD,1.344463652229,103.867097027136
JALAN LATEH,1.34662818043629,103.870069925786
SOMMERVILLE ROAD,1.34454301540891,103.870516874503
SIMS AVENUE EAST,1.31640485669867,103.887906763671
JALAN EUNOS,1.32493000179929,103.906009319447
CHANGI ROAD,1.31748692341797,103.904124294029
KAMPONG EUNOS,1.31846390653038,103.9060767957
COMMONWEALTH DRIVE,1.2999663767853,103.797720130697
WILTON CLOSE,1.29993356808411,103.793971123272
GEYLANG EAST AVENUE 1,1.31581012706306,103.88447392439
GEYLANG EAST AVENUE 2,1.31640485669867,103.887906763671
GEYLANG EAST CENTRAL,1.31581012706306,103.88447392439
SIMS AVENUE,1.31616360917262,103.889545199814
LENGKOK BAHRU,1.28965100014149,103.815399530717
REDHILL CLOSE,1.28425715212543,103.817826259481
REDHILL LANE,1.2878470282227,103.818349792057
REDHILL RD,1.28762380319793,103.817255964036
LORONG 9 GEYLANG,1.31244748028311,103.876349019317
LORONG 11 GEYLANG,1.31262340379271,103.876943696969
LORONG 15 GEYLANG,1.312829380594,103.878147917575
LORONG 17 GEYLANG,1.31295535798145,103.878972648946
BOON LAY DRIVE,1.3425169918577,103.711734070194
CHAI CHEE ROAD,1.32329022760147,103.924151826832
GUILLEMARD ROAD,1.31454090676881,103.892407902763
LORONG 4 GEYLANG,1.31132969345473,103.87602835242
LORONG 6 GEYLANG,1.31115202963177,103.876674762958
LORONG 8 GEYLANG,1.31181054326776,103.877164387335
JALAN BUKIT MERAH,1.28417073662007,103.818576817684
LORONG J TELOK KURAU,1.3135755760062,103.907322802774
LORONG K TELOK KURAU,1.31191154335489,103.907721956198
LORONG L TELOK KURAU,1.31099831906299,103.908046890845
LORONG M TELOK KURAU,1.31026175345311,103.908241336575
LORONG N TELOK KURAU,1.30938443720972,103.908480704834
LORONG G TELOK KURAU,1.31651913545434,103.905813017122
LORONG H TELOK KURAU,1.31561098869751,103.906049579061
YISHUN AVENUE 3,1.42347167139153,103.830623267044
YISHUN STREET 72,1.42539842441665,103.833259035976
JALAN SENANG,1.32557239489649,103.917184249361
JALAN CRESCENT,1.28807687600985,103.82708127923
JALAN SELAMAT,1.32168899947453,103.916144720755
JALAN PARAS,1.32665147593476,103.915722288888
ST George's ROAD,1.32340263694069,103.86163080083
ST FRANCIS ROAD,1.32505099986657,103.864179852708
JALAN SEMERBAK,1.32495494218065,103.863686105088
ST MICHAEL'S ROAD,1.3247038792419,103.864608983
TAMPINES STREET 23,1.353220800141,103.954623904585
TAMPINES STREET 24,1.35214194752099,103.954010279015
TAMPINES STREET 42,1.35711606790292,103.949144797277
CLARENCE LANE,1.29305554716505,103.814424413285
